               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.037872,            0.037974,            0.035982,             0.68568,             0.73828,             0.78899,             0.44017,            0.036228,            0.021538,            0.033696,           0.0093689,           0.0093689,           0.0093689
                  53,            0.040264,            0.042297,            0.035346,               0.724,             0.73386,             0.79966,             0.49464,            0.029126,            0.020748,            0.032899,           0.0093565,           0.0093565,           0.0093565
                  54,            0.038725,            0.040101,            0.033724,             0.69705,             0.73102,             0.78676,             0.49077,            0.032472,            0.021118,            0.032451,           0.0093441,           0.0093441,           0.0093441
                  55,            0.040049,            0.041624,             0.03361,             0.76846,              0.6943,             0.80257,             0.48823,            0.029476,             0.02084,            0.031902,           0.0093317,           0.0093317,           0.0093317
                  56,            0.036534,            0.037302,             0.03295,             0.71738,             0.70949,             0.78666,             0.40513,            0.035867,            0.021648,            0.031577,           0.0093194,           0.0093194,           0.0093194
                  57,            0.041818,            0.039682,            0.033627,             0.62863,             0.71416,             0.77361,             0.46925,            0.031433,            0.021336,            0.031187,            0.009307,            0.009307,            0.009307
                  58,            0.037488,            0.036812,            0.031808,             0.78383,             0.76364,             0.81473,             0.48512,            0.031982,            0.021549,            0.030922,           0.0092946,           0.0092946,           0.0092946
                  59,             0.03969,            0.045192,            0.033748,             0.73567,              0.7541,             0.81558,             0.49137,             0.02918,            0.021034,            0.030345,           0.0092823,           0.0092823,           0.0092823
                  60,            0.037196,            0.041714,             0.02991,             0.68005,             0.73958,              0.8132,             0.45188,             0.03384,            0.021061,            0.030167,           0.0092699,           0.0092699,           0.0092699
                  61,             0.03882,            0.037375,            0.030895,             0.81025,             0.68425,             0.81832,               0.487,            0.031319,            0.020596,            0.029274,           0.0092575,           0.0092575,           0.0092575
                  62,            0.038391,             0.04251,            0.030782,             0.82085,             0.67659,             0.77264,             0.37043,            0.039017,            0.021069,            0.028702,           0.0092451,           0.0092451,           0.0092451
                  63,            0.039386,            0.041859,            0.030743,             0.81543,             0.75981,             0.86997,             0.54713,            0.030876,            0.021011,            0.028212,           0.0092327,           0.0092327,           0.0092327
                  64,            0.036758,            0.039635,            0.030296,             0.75512,             0.79178,              0.8617,             0.48794,            0.034409,            0.020973,            0.027704,           0.0092204,           0.0092204,           0.0092204
                  65,             0.03959,             0.03888,            0.030896,             0.80029,             0.77573,             0.86346,             0.51105,            0.029462,            0.020737,            0.027081,            0.009208,            0.009208,            0.009208
                  66,            0.036629,            0.039825,            0.027706,             0.75892,             0.82584,             0.89691,             0.47776,            0.038232,            0.022015,            0.026477,           0.0091956,           0.0091956,           0.0091956
                  67,            0.040843,            0.043012,            0.029043,             0.71656,             0.81195,             0.88526,             0.47155,             0.03265,            0.021439,            0.025992,           0.0091833,           0.0091833,           0.0091833
                  68,            0.035931,            0.039391,            0.027885,             0.80911,             0.82787,             0.90475,             0.46043,            0.033674,            0.021355,            0.025818,           0.0091709,           0.0091709,           0.0091709
                  69,            0.039886,            0.037142,            0.026858,             0.83061,              0.7942,             0.92081,             0.51238,            0.031427,            0.021702,            0.025937,           0.0091585,           0.0091585,           0.0091585
                  70,            0.035264,            0.041432,            0.027088,             0.81048,             0.82518,             0.92808,             0.52532,            0.032705,            0.021778,            0.025374,           0.0091461,           0.0091461,           0.0091461
                  71,            0.037426,            0.038303,            0.027148,             0.84553,             0.83489,             0.93182,             0.57471,            0.029752,            0.021187,            0.024646,           0.0091337,           0.0091337,           0.0091337
                  72,            0.035308,            0.036891,            0.025655,             0.75441,             0.82262,             0.89967,             0.51449,            0.034326,            0.021523,            0.023941,           0.0091214,           0.0091214,           0.0091214
