               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.041976,             0.05851,            0.043723,             0.71997,             0.80113,             0.88193,             0.39272,            0.037468,            0.041367,            0.038879,           0.0085546,           0.0085546,           0.0085546
                  75,            0.041809,            0.059675,            0.042987,             0.66761,             0.77516,             0.80416,             0.35812,            0.036548,            0.040245,            0.038525,           0.0085348,           0.0085348,           0.0085348
                  76,            0.042972,            0.060199,             0.04271,             0.70719,             0.72408,             0.82329,             0.43961,            0.039914,            0.043007,              0.0388,            0.008515,            0.008515,            0.008515
                  77,            0.042144,            0.065815,            0.042207,             0.74977,             0.82774,             0.87578,             0.42938,            0.031914,            0.039864,            0.038129,           0.0084952,           0.0084952,           0.0084952
                  78,            0.038489,            0.055782,            0.042739,             0.64574,              0.7864,             0.77938,             0.35565,            0.039756,             0.04213,            0.037811,           0.0084754,           0.0084754,           0.0084754
                  79,            0.043399,            0.061375,            0.041204,             0.80475,             0.83754,             0.89112,             0.38039,            0.037201,            0.041069,            0.037421,           0.0084556,           0.0084556,           0.0084556
                  80,            0.044919,            0.067574,            0.042996,             0.80155,             0.80729,              0.8722,             0.49883,            0.036777,            0.042755,            0.037061,           0.0084358,           0.0084358,           0.0084358
                  81,            0.041117,            0.059121,            0.041046,             0.65449,             0.79439,             0.78207,             0.34676,            0.039353,            0.041824,            0.036597,            0.008416,            0.008416,            0.008416
                  82,            0.044444,            0.061493,            0.040669,             0.67019,              0.8221,             0.81681,             0.41001,            0.040686,            0.044037,            0.036096,           0.0083962,           0.0083962,           0.0083962
                  83,            0.042302,            0.066977,              0.0401,             0.79776,             0.83994,             0.89946,             0.45292,            0.031533,            0.040916,            0.035693,           0.0083764,           0.0083764,           0.0083764
                  84,            0.037641,             0.06459,            0.039961,             0.76875,             0.85366,             0.88584,             0.47936,            0.039325,            0.042221,             0.03537,           0.0083566,           0.0083566,           0.0083566
                  85,             0.04204,            0.064692,            0.039525,             0.74419,             0.85696,             0.90873,             0.43098,            0.034366,            0.040619,              0.0349,           0.0083368,           0.0083368,           0.0083368
                  86,            0.039955,            0.057396,            0.040895,             0.73703,              0.8943,             0.89353,             0.44541,            0.036482,            0.041222,            0.034534,            0.008317,            0.008317,            0.008317
                  87,            0.040605,            0.064406,            0.038914,             0.85532,             0.84826,             0.94164,              0.5477,            0.034984,            0.040932,            0.034387,           0.0082972,           0.0082972,           0.0082972
                  88,            0.040859,            0.073941,            0.038861,             0.83451,             0.87946,             0.89969,             0.49138,            0.034791,            0.041542,            0.033987,           0.0082774,           0.0082774,           0.0082774
                  89,            0.037396,            0.062624,            0.038728,             0.65181,             0.87271,             0.84048,              0.3949,            0.033645,            0.040169,            0.033612,           0.0082576,           0.0082576,           0.0082576
                  90,            0.039499,             0.06752,            0.037623,             0.66823,             0.87517,             0.83938,             0.41339,             0.04026,            0.041077,            0.033145,           0.0082378,           0.0082378,           0.0082378
