               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 131,            0.025119,           0.0041389,                   0,             0.84192,                   1,               0.995,             0.51702,            0.012161,           0.0051842,                   0,            0.004852,            0.004852,            0.004852
                 132,            0.015383,           0.0036537,                   0,             0.84853,                   1,               0.995,             0.46338,            0.011489,           0.0052223,                   0,           0.0048124,           0.0048124,           0.0048124
                 133,            0.015075,           0.0034597,                   0,             0.86355,                   1,               0.995,             0.54277,            0.011491,           0.0051498,                   0,           0.0047728,           0.0047728,           0.0047728
                 134,            0.014543,           0.0036332,                   0,             0.87067,                   1,               0.995,             0.43834,            0.011568,           0.0051384,                   0,           0.0047332,           0.0047332,           0.0047332
                 135,             0.02142,           0.0033289,                   0,             0.88253,                   1,               0.995,             0.42807,            0.012196,           0.0049706,                   0,           0.0046936,           0.0046936,           0.0046936
                 136,             0.02105,           0.0035441,                   0,             0.87349,                   1,               0.995,             0.48724,            0.011438,           0.0050621,                   0,            0.004654,            0.004654,            0.004654
                 137,            0.020164,           0.0036625,                   0,             0.88086,                   1,               0.995,             0.39768,            0.013093,           0.0047379,                   0,           0.0046144,           0.0046144,           0.0046144
                 138,            0.020489,           0.0030589,                   0,             0.87406,                   1,               0.995,             0.38164,            0.013516,           0.0047035,                   0,           0.0045748,           0.0045748,           0.0045748
                 139,            0.022018,           0.0036093,                   0,             0.87607,                   1,             0.98591,             0.38073,             0.01362,           0.0045929,                   0,           0.0045352,           0.0045352,           0.0045352
                 140,            0.020286,           0.0037666,                   0,             0.87563,                   1,             0.98591,             0.49871,            0.012233,           0.0047417,                   0,           0.0044956,           0.0044956,           0.0044956
                 141,            0.014234,           0.0032745,                   0,             0.87442,                   1,             0.98591,             0.46798,            0.012725,           0.0046158,                   0,            0.004456,            0.004456,            0.004456
                 142,            0.020448,           0.0036527,                   0,             0.87668,                   1,               0.995,             0.46558,            0.011419,           0.0047493,                   0,           0.0044164,           0.0044164,           0.0044164
                 143,            0.014877,            0.003309,                   0,             0.88212,                   1,               0.995,             0.38258,            0.013927,           0.0043678,                   0,           0.0043768,           0.0043768,           0.0043768
                 144,            0.020084,           0.0033187,                   0,             0.88314,                   1,               0.995,             0.42164,            0.011778,           0.0045891,                   0,           0.0043372,           0.0043372,           0.0043372
                 145,            0.019594,           0.0032655,                   0,             0.88543,                   1,               0.995,              0.4192,            0.013767,           0.0042953,                   0,           0.0042976,           0.0042976,           0.0042976
                 146,            0.014283,            0.003128,                   0,             0.89818,                   1,               0.995,             0.44899,             0.01185,           0.0044518,                   0,            0.004258,            0.004258,            0.004258
                 147,             0.01902,           0.0029728,                   0,             0.97014,                   1,               0.995,             0.49849,            0.011114,           0.0044518,                   0,           0.0042184,           0.0042184,           0.0042184
                 148,            0.014596,           0.0030731,                   0,             0.90032,                   1,               0.995,             0.56201,            0.012043,           0.0043068,                   0,           0.0041788,           0.0041788,           0.0041788
                 149,            0.015437,           0.0029046,                   0,             0.90578,                   1,               0.995,             0.30077,            0.014167,           0.0041046,                   0,           0.0041392,           0.0041392,           0.0041392
                 150,            0.014918,           0.0027531,                   0,             0.97944,                   1,               0.995,              0.4642,            0.011691,           0.0042458,                   0,           0.0040996,           0.0040996,           0.0040996
                 151,            0.013938,           0.0030279,                   0,             0.96962,                   1,               0.995,             0.47452,            0.011551,           0.0042191,                   0,             0.00406,             0.00406,             0.00406
                 152,            0.014189,           0.0029524,                   0,             0.89931,                   1,               0.995,               0.551,             0.01091,           0.0042114,                   0,           0.0040204,           0.0040204,           0.0040204
                 153,            0.019287,           0.0029518,                   0,             0.97643,                   1,               0.995,             0.56103,            0.010993,           0.0041351,                   0,           0.0039808,           0.0039808,           0.0039808
                 154,            0.013981,           0.0026471,                   0,             0.90881,                   1,               0.995,             0.52537,            0.011992,           0.0039825,                   0,           0.0039412,           0.0039412,           0.0039412
                 155,            0.019363,           0.0027991,                   0,             0.97053,                   1,               0.995,             0.54183,            0.011425,           0.0039673,                   0,           0.0039016,           0.0039016,           0.0039016
                 156,            0.019924,           0.0028749,                   0,             0.97259,                   1,               0.995,             0.55251,            0.011274,            0.003952,                   0,            0.003862,            0.003862,            0.003862
                 157,            0.019216,           0.0026706,                   0,              0.9123,                   1,               0.995,             0.47278,            0.011831,           0.0038471,                   0,           0.0038224,           0.0038224,           0.0038224
                 158,             0.01442,            0.002625,                   0,             0.96355,                   1,               0.995,             0.57943,            0.011104,             0.00383,                   0,           0.0037828,           0.0037828,           0.0037828
                 159,            0.015048,           0.0027113,                   0,             0.97173,                   1,               0.995,             0.48257,            0.011974,           0.0037003,                   0,           0.0037432,           0.0037432,           0.0037432
                 160,             0.01979,           0.0025796,                   0,             0.97356,                   1,               0.995,             0.51857,            0.011284,           0.0036888,                   0,           0.0037036,           0.0037036,           0.0037036
                 161,            0.012888,           0.0023411,                   0,             0.97472,                   1,               0.995,             0.53369,            0.010817,           0.0036564,                   0,            0.003664,            0.003664,            0.003664
                 162,            0.013521,           0.0025432,                   0,             0.96939,                   1,               0.995,             0.52227,            0.010564,           0.0036259,                   0,           0.0036244,           0.0036244,           0.0036244
                 163,            0.013352,             0.00245,                   0,             0.97822,                   1,               0.995,             0.53828,            0.010631,              0.0035,                   0,           0.0035848,           0.0035848,           0.0035848
                 164,            0.013879,           0.0024231,                   0,             0.98303,                   1,               0.995,             0.61437,            0.010846,           0.0033951,                   0,           0.0035452,           0.0035452,           0.0035452
                 165,            0.013893,           0.0025127,                   0,             0.98486,                   1,               0.995,             0.46087,            0.012812,           0.0032425,                   0,           0.0035056,           0.0035056,           0.0035056
                 166,            0.013468,           0.0022768,                   0,             0.98592,                   1,               0.995,             0.58725,             0.01115,            0.003252,                   0,            0.003466,            0.003466,            0.003466
                 167,            0.018704,           0.0021682,                   0,             0.98611,                   1,               0.995,             0.50339,            0.011871,           0.0031281,                   0,           0.0034264,           0.0034264,           0.0034264
                 168,            0.019559,           0.0023254,                   0,             0.98752,                   1,               0.995,               0.539,            0.011331,           0.0031738,                   0,           0.0033868,           0.0033868,           0.0033868
                 169,            0.014008,           0.0024001,                   0,             0.98812,                   1,               0.995,             0.49177,            0.012349,           0.0030918,                   0,           0.0033472,           0.0033472,           0.0033472
                 170,            0.018766,           0.0023196,                   0,             0.98868,                   1,               0.995,             0.56585,            0.011255,           0.0030994,                   0,           0.0033076,           0.0033076,           0.0033076
