               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  51,            0.040762,            0.013916,                   0,           0.0033333,                   1,             0.34429,             0.11416,            0.044877,            0.011919,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.049552,            0.012466,                   0,           0.0033333,                   1,             0.34429,             0.11416,            0.044877,            0.011919,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.031269,            0.010673,                   0,            0.045127,                   1,             0.47641,              0.2534,            0.036456,            0.013331,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.051612,            0.013222,                   0,            0.066969,                   1,             0.82192,              0.3304,            0.039484,            0.012244,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.039526,            0.013087,                   0,            0.066969,                   1,             0.82192,              0.3304,            0.039484,            0.012244,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.056247,            0.012202,                   0,             0.27608,                   1,              0.7825,             0.26066,            0.034717,            0.012993,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.030086,            0.013009,                   0,             0.38173,                0.75,             0.53848,             0.20557,            0.038685,            0.011617,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.032301,            0.012405,                   0,             0.38173,                0.75,             0.53848,             0.20557,            0.038685,            0.011617,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.053281,            0.012654,                   0,             0.73656,                0.75,             0.85611,             0.34356,            0.031009,            0.012693,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.043089,             0.01364,                   0,             0.51866,                0.75,               0.547,             0.19997,            0.038004,            0.011103,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.041563,            0.011986,                   0,             0.51866,                0.75,               0.547,             0.19997,            0.038004,            0.011103,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.030763,            0.011194,                   0,             0.48854,             0.72134,             0.54591,             0.19793,            0.032522,            0.011603,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.034006,            0.013945,                   0,             0.58739,             0.71847,             0.66167,             0.22393,            0.043105,           0.0092533,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.049381,           0.0093547,                   0,             0.58739,             0.71847,             0.66167,             0.22393,            0.043105,           0.0092533,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.048423,           0.0099785,                   0,             0.74854,             0.74561,             0.82536,             0.37809,            0.033046,            0.010441,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.037907,             0.01118,                   0,              0.3406,                0.75,             0.41929,             0.23331,            0.032227,            0.010396,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.032738,           0.0098379,                   0,              0.3406,                0.75,             0.41929,             0.23331,            0.032227,            0.010396,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.053776,            0.010634,                   0,             0.46477,                0.75,               0.605,             0.31908,            0.033921,            0.010345,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.040078,             0.01159,                   0,             0.59301,                0.75,                0.87,             0.32429,            0.036674,           0.0093837,                   0,            0.007756,            0.007756,            0.007756
                  70,              0.0458,           0.0093497,                   0,             0.59301,                0.75,                0.87,             0.32429,            0.036674,           0.0093837,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.052011,            0.011006,                   0,             0.88737,                0.75,             0.91167,             0.25897,            0.032131,            0.010274,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.042378,             0.01146,                   0,              0.9636,                 0.5,             0.58354,             0.11232,            0.040058,           0.0085588,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.049651,           0.0085733,                   0,              0.9636,                 0.5,             0.58354,             0.11232,            0.040058,           0.0085588,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.034148,           0.0079509,                   0,             0.84185,                0.75,             0.91167,             0.44961,            0.030193,            0.010009,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.034889,           0.0084589,                   0,             0.88471,                0.75,               0.945,             0.47348,            0.029341,           0.0096469,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.036017,            0.010233,                   0,             0.88471,                0.75,               0.945,             0.47348,            0.029341,           0.0096469,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.038873,           0.0099154,                   0,             0.51659,                0.75,             0.78786,             0.30987,            0.036324,           0.0091034,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.039034,           0.0094273,                   0,             0.64613,                0.75,             0.76286,             0.45595,            0.030073,           0.0094051,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.037851,            0.010486,                   0,             0.64613,                0.75,             0.76286,             0.45595,            0.030073,           0.0094051,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.028195,            0.011371,                   0,             0.94387,                0.75,               0.945,             0.33157,            0.029309,           0.0092101,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.022521,           0.0082831,                   0,                   1,             0.71103,             0.83591,             0.44694,            0.035036,           0.0080683,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.046483,           0.0075093,                   0,                   1,             0.71103,             0.83591,             0.44694,            0.035036,           0.0080683,                   0,            0.007327,            0.007327,            0.007327
